video_id,label,source,group_id,split
vid_006625_id3_id16_0009,1,CelebDF,celeb_id59,train
vid_002348_13_14__talking_angry_couch__KMQ3AW6A,1,DFD,dfd_11,train
vid_009777_id16_id31_0006,1,CelebDF,celeb_id59,train
vid_003557_00096,0,CelebDF,yt_00096,train
vid_005012_id4_id37_0005,1,CelebDF,celeb_id59,train
vid_006724_id33_id28_0000,1,CelebDF,celeb_id59,train
vid_006147_id8_id7_0003,1,CelebDF,celeb_id59,train
vid_003943_id34_0006,0,CelebDF,celeb_id59,train
vid_004907_id2_id0_0008,1,CelebDF,celeb_id59,train
vid_007782_id41_id44_0002,1,CelebDF,celeb_id39,test
vid_004872_id50_id56_0005,1,CelebDF,celeb_id49,val
vid_006974_id28_id25_0004,1,CelebDF,celeb_id59,train
vid_004743_id54_id51_0006,1,CelebDF,celeb_id49,val
vid_005708_id51_id49_0001,1,CelebDF,celeb_id49,val
vid_004586_id43_id46_0008,1,CelebDF,celeb_id39,test
vid_003452_00095,0,CelebDF,yt_00095,train
vid_007886_id26_id23_0009,1,CelebDF,celeb_id59,train
vid_004648_id23_id22_0000,1,CelebDF,celeb_id59,train
vid_004277_id6_0009,0,CelebDF,celeb_id59,train
vid_009832_id37_id17_0000,1,CelebDF,celeb_id59,train
vid_004304_id20_0000,0,CelebDF,celeb_id59,train
vid_001977_21_11__kitchen_pan__T7DK03O1,1,DFD,dfd_11,train
vid_009153_id45_id47_0003,1,CelebDF,celeb_id39,test
vid_004679_id27_id28_0008,1,CelebDF,celeb_id59,train
vid_009088_id60_id59_0008,1,CelebDF,celeb_id59,train
vid_004293_id26_0008,0,CelebDF,celeb_id59,train
vid_000991_15_06__walking_and_outside_surprised__QRCD27P8,1,DFD,dfd_11,train
vid_008472_id2_id6_0008,1,CelebDF,celeb_id59,train
vid_002944_01_11__podium_speech_happy__WIZ7GKOD,1,DFD,dfd_11,train
vid_006810_id52_id56_0001,1,CelebDF,celeb_id49,val
vid_002535_09_02__outside_talking_pan_laughing__6KUOFMZW,1,DFD,dfd_11,train
vid_006918_id54_id52_0001,1,CelebDF,celeb_id49,val
vid_007406_id38_id26_0006,1,CelebDF,celeb_id59,train
vid_006042_id38_id30_0002,1,CelebDF,celeb_id59,train
vid_000083_02_06__walking_and_outside_surprised__N8OSN8P6,1,DFD,dfd_11,train
vid_001823_13_12__walk_down_hall_angry__Q442U52P,1,DFD,dfd_11,train
vid_004125_id17_0009,0,CelebDF,celeb_id59,train
vid_002515_15_07__kitchen_still__9Z2MLKVX,1,DFD,dfd_11,train
vid_008762_id34_id23_0003,1,CelebDF,celeb_id59,train
vid_002196_13_25__exit_phone_room__7YMTAF29,1,DFD,dfd_11,train
vid_001453_05_16__kitchen_still__O56DDU3S,1,DFD,dfd_05,test
vid_001235_23_24__walking_down_indoor_hall_disgust__MDSDXSNU,1,DFD,dfd_10,val
vid_000361_22_10__outside_talking_pan_laughing__1TXK09OY,1,DFD,dfd_10,val
vid_004015_id44_0003,0,CelebDF,celeb_id39,test
vid_008490_id54_id51_0009,1,CelebDF,celeb_id49,val
vid_008622_id20_id19_0002,1,CelebDF,celeb_id59,train
vid_001134_27_15__outside_talking_pan_laughing__WZ4MLUAV,1,DFD,dfd_11,train
vid_006522_id38_id35_0007,1,CelebDF,celeb_id59,train
vid_002550_09_13__exit_phone_room__YP7MGDQ6,1,DFD,dfd_11,train
vid_002398_05_17__talking_against_wall__M3H96PDQ,1,DFD,dfd_05,test
vid_004151_id16_0005,0,CelebDF,celeb_id59,train
vid_006083_id4_id31_0004,1,CelebDF,celeb_id59,train
vid_000202_13_03__secret_conversation__GBYWJW06,1,DFD,dfd_11,train
vid_001791_14_07__hugging_happy__VOX29AK0,1,DFD,dfd_11,train
vid_006187_id5_id61_0007,1,CelebDF,celeb_id59,train
vid_000265_14_21__exit_phone_room__IRKML4J0,1,DFD,dfd_11,train
vid_001256_11_12__secret_conversation__8NS148U7,1,DFD,dfd_11,train
vid_002053_06_15__outside_talking_still_laughing__QRCD27P8,1,DFD,dfd_11,train
vid_006174_id47_id41_0009,1,CelebDF,celeb_id39,test
vid_000480_04_21__outside_talking_pan_laughing__NRI4PHWP,1,DFD,dfd_11,train
vid_003034_05_16__podium_speech_happy__SYY41YGX,1,DFD,dfd_05,test
vid_004899_id9_id4_0006,1,CelebDF,celeb_id59,train
vid_008418_id29_id32_0002,1,CelebDF,celeb_id59,train
vid_009485_id16_id30_0012,1,CelebDF,celeb_id59,train
vid_000616_11_21__kitchen_still__N6YQW2AP,1,DFD,dfd_11,train
vid_006036_id16_id17_0009,1,CelebDF,celeb_id59,train
vid_009847_id7_id10_0003,1,CelebDF,celeb_id59,train
vid_000171_15_06__walking_outside_cafe_disgusted__QRCD27P8,1,DFD,dfd_11,train
vid_006144_id28_id30_0004,1,CelebDF,celeb_id59,train
vid_001666_20_18__hugging_happy__8BMQOD7S,1,DFD,dfd_11,train
vid_008430_id29_id21_0008,1,CelebDF,celeb_id59,train
vid_000497_14_02__walking_outside_cafe_disgusted__3IUBEKCT,1,DFD,dfd_11,train
vid_008718_id35_id1_0001,1,CelebDF,celeb_id59,train
vid_002377_24_19__talking_against_wall__QD5K7BP2,1,DFD,dfd_10,val
vid_000077_14_02__podium_speech_happy__3IUBEKCT,1,DFD,dfd_11,train
vid_008114_id38_id34_0005,1,CelebDF,celeb_id59,train
vid_004067_id56_0001,0,CelebDF,celeb_id49,val
vid_003897_id34_0000,0,CelebDF,celeb_id59,train
vid_003376_22__outside_talking_still_laughing,0,DFD,dfd_10,val
vid_009599_id28_id3_0007,1,CelebDF,celeb_id59,train
vid_000566_20_11__outside_talking_still_laughing__GNK9UR8K,1,DFD,dfd_11,train
vid_001099_07_09__hugging_happy__N9CWME71,1,DFD,dfd_11,train
vid_002590_21_11__walk_down_hall_angry__USLHUQDI,1,DFD,dfd_11,train
vid_000905_07_04__outside_talking_still_laughing__XRK7FGZX,1,DFD,dfd_11,train
vid_006739_id23_id38_0007,1,CelebDF,celeb_id59,train
vid_001719_02_01__walking_down_indoor_hall_disgust__YVGY8LOK,1,DFD,dfd_11,train
vid_004478_id25_id21_0002,1,CelebDF,celeb_id59,train
vid_002725_01_20__meeting_serious__6UBMLXK3,1,DFD,dfd_11,train
vid_005984_id0_id1_0003,1,CelebDF,celeb_id59,train
vid_008473_id2_id6_0001,1,CelebDF,celeb_id59,train
vid_005334_id26_id22_0004,1,CelebDF,celeb_id59,train
vid_002280_11_02__secret_conversation__NZJ1YEWE,1,DFD,dfd_11,train
vid_009596_id3_id9_0006,1,CelebDF,celeb_id59,train
vid_004088_id1_0006,0,CelebDF,celeb_id59,train
vid_002308_18_15__kitchen_still__V5VHLCOW,1,DFD,dfd_11,train
vid_001927_12_18__hugging_happy__IKH1LBBY,1,DFD,dfd_11,train
vid_008204_id21_id19_0007,1,CelebDF,celeb_id59,train
vid_002195_24_19__secret_conversation__LVZNRK9S,1,DFD,dfd_10,val
vid_007123_id22_id27_0001,1,CelebDF,celeb_id59,train
vid_007797_id20_id29_0003,1,CelebDF,celeb_id59,train
vid_008697_id19_id23_0002,1,CelebDF,celeb_id59,train
vid_004208_id41_0004,0,CelebDF,celeb_id39,test
vid_003591_00014,0,CelebDF,yt_00014,train
vid_006629_id54_id58_0005,1,CelebDF,celeb_id49,val
vid_003783_id47_0008,0,CelebDF,celeb_id39,test
vid_004237_id10_0006,0,CelebDF,celeb_id59,train
vid_003412_26__secret_conversation,0,DFD,dfd_11,train
vid_008422_id16_id6_0003,1,CelebDF,celeb_id59,train
vid_001333_11_21__walking_down_street_outside_angry__USLHUQDI,1,DFD,dfd_11,train
vid_004443_id40_id43_0008,1,CelebDF,celeb_id39,test
vid_005796_id50_id53_0004,1,CelebDF,celeb_id49,val
vid_001656_22_23__outside_talking_still_laughing__10R2HRAU,1,DFD,dfd_10,val
vid_002218_18_03__podium_speech_happy__UEC1BI8E,1,DFD,dfd_11,train
vid_003234_01__talking_against_wall,0,DFD,dfd_11,train
vid_004365_id1_id20_0005,1,CelebDF,celeb_id59,train
vid_002157_15_06__hugging_happy__QRCD27P8,1,DFD,dfd_11,train
vid_009462_id20_id17_0008,1,CelebDF,celeb_id59,train
vid_009030_id1_id28_0003,1,CelebDF,celeb_id59,train
vid_000583_23_22__kitchen_pan__W9MT3Q5K,1,DFD,dfd_10,val
vid_005852_id34_id20_0003,1,CelebDF,celeb_id59,train
vid_003482_00292,0,CelebDF,yt_00292,train
vid_003461_00127,0,CelebDF,yt_00127,train
vid_007420_id49_id53_0002,1,CelebDF,celeb_id49,val
vid_001860_05_08__talking_against_wall__PRBCE28Z,1,DFD,dfd_05,test
vid_004582_id28_id25_0001,1,CelebDF,celeb_id59,train
vid_008785_id16_id31_0007,1,CelebDF,celeb_id59,train
vid_003172_12__outside_talking_pan_laughing,0,DFD,dfd_11,train
vid_006265_id26_id19_0002,1,CelebDF,celeb_id59,train
vid_007635_id23_id3_0006,1,CelebDF,celeb_id59,train
vid_004476_id38_id31_0007,1,CelebDF,celeb_id59,train
vid_006094_id31_id23_0003,1,CelebDF,celeb_id59,train
vid_001932_13_12__talking_against_wall__2TM4IFSF,1,DFD,dfd_11,train
vid_004967_id40_id44_0009,1,CelebDF,celeb_id39,test
vid_001755_12_04__kitchen_pan__B6YJ9IW1,1,DFD,dfd_11,train
vid_008400_id27_id20_0009,1,CelebDF,celeb_id59,train
vid_004811_id3_id35_0009,1,CelebDF,celeb_id59,train
vid_000968_21_20__walk_down_hall_angry__ZCB5OMEW,1,DFD,dfd_11,train
vid_009810_id24_id25_0006,1,CelebDF,celeb_id59,train
vid_005311_id1_id3_0009,1,CelebDF,celeb_id59,train
vid_006218_id50_id49_0005,1,CelebDF,celeb_id49,val
vid_002086_01_11__talking_against_wall__UQ0BOBNO,1,DFD,dfd_11,train
vid_002983_04_18__secret_conversation__6J3ZFEJQ,1,DFD,dfd_11,train
vid_008484_id49_id54_0006,1,CelebDF,celeb_id49,val
vid_008573_id2_id26_0007,1,CelebDF,celeb_id59,train
vid_004676_id6_id23_0007,1,CelebDF,celeb_id59,train
vid_000464_12_06__podium_speech_happy__3K21NFNM,1,DFD,dfd_11,train
vid_003155_02__walk_down_hall_angry,0,DFD,dfd_11,train
vid_005078_id43_id44_0007,1,CelebDF,celeb_id39,test
vid_009892_id40_id44_0006,1,CelebDF,celeb_id39,test
vid_009198_id54_id49_0006,1,CelebDF,celeb_id49,val
vid_006855_id35_id4_0006,1,CelebDF,celeb_id59,train
vid_007731_id19_id25_0000,1,CelebDF,celeb_id59,train
vid_007933_id44_id48_0000,1,CelebDF,celeb_id39,test
vid_008316_id37_id28_0002,1,CelebDF,celeb_id59,train
vid_008580_id39_id43_0001,1,CelebDF,celeb_id39,test
vid_002738_25_21__walking_outside_cafe_disgusted__NFBISHIN,1,DFD,dfd_11,train
vid_000421_02_27__kitchen_pan__UGO2181S,1,DFD,dfd_11,train
vid_009708_id6_id28_0000,1,CelebDF,celeb_id59,train
vid_006942_id49_id57_0005,1,CelebDF,celeb_id49,val
vid_004973_id33_id35_0007,1,CelebDF,celeb_id59,train
vid_007078_id21_id35_0005,1,CelebDF,celeb_id59,train
vid_008990_id60_id61_0004,1,CelebDF,celeb_id59,train
vid_003175_03__walking_and_outside_surprised,0,DFD,dfd_11,train
vid_004155_id22_0008,0,CelebDF,celeb_id59,train
vid_002667_26_20__secret_conversation__1UEDQ3GY,1,DFD,dfd_11,train
vid_005430_id58_id53_0002,1,CelebDF,celeb_id49,val
vid_008709_id17_id16_0001,1,CelebDF,celeb_id59,train
vid_007288_id26_id1_0002,1,CelebDF,celeb_id59,train
vid_009835_id57_id54_0007,1,CelebDF,celeb_id49,val
vid_004518_id37_id21_0000,1,CelebDF,celeb_id59,train
vid_001904_16_05__walking_down_street_outside_angry__BY646B4R,1,DFD,dfd_05,test
vid_000768_18_14__kitchen_pan__A5A1Q467,1,DFD,dfd_11,train
vid_005857_id20_id28_0008,1,CelebDF,celeb_id59,train
vid_008344_id30_id33_0001,1,CelebDF,celeb_id59,train
vid_000687_15_02__outside_talking_still_laughing__HTG660F8,1,DFD,dfd_11,train
vid_009244_id41_id48_0005,1,CelebDF,celeb_id39,test
vid_007859_id29_id37_0005,1,CelebDF,celeb_id59,train
vid_005946_id23_id34_0009,1,CelebDF,celeb_id59,train
vid_005278_id4_id20_0002,1,CelebDF,celeb_id59,train
vid_009389_id56_id53_0003,1,CelebDF,celeb_id49,val
vid_002736_22_19__outside_talking_pan_laughing__VK6BF5NV,1,DFD,dfd_10,val
vid_003805_id52_0002,0,CelebDF,celeb_id49,val
vid_008260_id54_id55_0007,1,CelebDF,celeb_id49,val
vid_002891_25_26__walking_down_street_outside_angry__XKQAYTLI,1,DFD,dfd_11,train
vid_005958_id19_id21_0009,1,CelebDF,celeb_id59,train
vid_007415_id2_id37_0000,1,CelebDF,celeb_id59,train
vid_005303_id60_id5_0005,1,CelebDF,celeb_id59,train
vid_007305_id55_id54_0006,1,CelebDF,celeb_id49,val
vid_004034_id8_0000,0,CelebDF,celeb_id59,train
vid_002513_13_09__podium_speech_happy__TG55WJXX,1,DFD,dfd_11,train
vid_001811_01_20__outside_talking_pan_laughing__OTGHOG4Z,1,DFD,dfd_11,train
vid_007642_id49_id57_0006,1,CelebDF,celeb_id49,val
vid_005640_id21_id31_0008,1,CelebDF,celeb_id59,train
vid_004193_id40_0002,0,CelebDF,celeb_id39,test
vid_003040_24_23__talking_against_wall__YR5OVD4S,1,DFD,dfd_10,val
vid_005764_id43_id39_0000,1,CelebDF,celeb_id39,test
vid_001998_03_06__talking_against_wall__OPTNKNYK,1,DFD,dfd_11,train
vid_002624_06_14__kitchen_still__8U9ULZDT,1,DFD,dfd_11,train
vid_000638_03_07__walking_down_indoor_hall_disgust__F0YYEA5W,1,DFD,dfd_11,train
vid_003485_00112,0,CelebDF,yt_00112,train
vid_002302_22_10__walk_down_hall_angry__PUJR4HJ1,1,DFD,dfd_10,val
vid_009767_id24_id22_0007,1,CelebDF,celeb_id59,train
vid_008992_id52_id50_0003,1,CelebDF,celeb_id49,val
vid_001487_03_12__walk_down_hall_angry__D7G6YJON,1,DFD,dfd_11,train
vid_003781_id61_0009,0,CelebDF,celeb_id59,train
vid_003826_id22_0007,0,CelebDF,celeb_id59,train
vid_005557_id26_id3_0002,1,CelebDF,celeb_id59,train
vid_003727_00020,0,CelebDF,yt_00020,train
vid_001757_26_20__kitchen_still__34DJQS3E,1,DFD,dfd_11,train
vid_009823_id30_id1_0007,1,CelebDF,celeb_id59,train
vid_003442_00029,0,CelebDF,yt_00029,train
vid_001138_06_25__exit_phone_room__MI9BDQ7M,1,DFD,dfd_11,train
vid_007975_id41_id42_0003,1,CelebDF,celeb_id39,test
vid_005106_id6_id3_0009,1,CelebDF,celeb_id59,train
vid_001917_14_20__walk_down_hall_angry__B014BKVO,1,DFD,dfd_11,train
vid_007732_id60_id59_0007,1,CelebDF,celeb_id59,train
vid_009147_id35_id33_0009,1,CelebDF,celeb_id59,train
vid_005056_id29_id26_0007,1,CelebDF,celeb_id59,train
vid_006306_id26_id31_0008,1,CelebDF,celeb_id59,train
vid_002973_08_05__walk_down_hall_angry__YN1Q9TER,1,DFD,dfd_05,test
vid_000907_26_06__walk_down_hall_angry__L5BVR5L9,1,DFD,dfd_11,train
vid_000215_22_19__walking_outside_cafe_disgusted__VK6BF5NV,1,DFD,dfd_10,val
vid_002141_09_13__talking_against_wall__LPT427RY,1,DFD,dfd_11,train
vid_001789_25_20__talking_against_wall__ZG0SRZOA,1,DFD,dfd_11,train
vid_005695_id4_id30_0006,1,CelebDF,celeb_id59,train
vid_001576_15_25__walking_down_street_outside_angry__FF95NMIQ,1,DFD,dfd_11,train
vid_007686_id0_id23_0005,1,CelebDF,celeb_id59,train
vid_009895_id23_id0_0002,1,CelebDF,celeb_id59,train
vid_002366_12_13__walk_down_hall_angry__N8IGC93J,1,DFD,dfd_11,train
vid_002048_18_21__outside_talking_pan_laughing__PQFTWVRQ,1,DFD,dfd_11,train
vid_000433_25_20__outside_talking_still_laughing__AMY6M1KL,1,DFD,dfd_11,train
vid_006406_id31_id1_0005,1,CelebDF,celeb_id59,train
vid_002311_25_06__outside_talking_pan_laughing__3QQBVBYN,1,DFD,dfd_11,train
vid_004817_id28_id32_0005,1,CelebDF,celeb_id59,train
vid_002490_26_25__outside_talking_pan_laughing__GJT740J9,1,DFD,dfd_11,train
vid_005603_id19_id25_0009,1,CelebDF,celeb_id59,train
vid_002390_23_22__kitchen_still__10R2HRAU,1,DFD,dfd_10,val
vid_007816_id43_id39_0009,1,CelebDF,celeb_id39,test
vid_005042_id40_id44_0008,1,CelebDF,celeb_id39,test
vid_003529_00040,0,CelebDF,yt_00040,train
vid_005376_id0_id9_0006,1,CelebDF,celeb_id59,train
vid_009814_id44_id43_0001,1,CelebDF,celeb_id39,test
vid_005527_id59_id60_0004,1,CelebDF,celeb_id59,train
vid_001897_25_26__talking_against_wall__8LPKLIRG,1,DFD,dfd_11,train
vid_003360_27__talking_angry_couch,0,DFD,dfd_11,train
vid_008080_id23_id6_0002,1,CelebDF,celeb_id59,train
vid_009631_id23_id3_0007,1,CelebDF,celeb_id59,train
vid_008935_id9_id26_0008,1,CelebDF,celeb_id59,train
vid_003114_25__exit_phone_room,0,DFD,dfd_11,train
vid_003110_17__talking_against_wall,0,DFD,dfd_05,test
vid_006523_id38_id29_0002,1,CelebDF,celeb_id59,train
vid_006963_id17_id37_0000,1,CelebDF,celeb_id59,train
vid_007165_id30_id21_0000,1,CelebDF,celeb_id59,train
vid_007924_id35_id3_0007,1,CelebDF,celeb_id59,train
vid_002775_03_14__walking_outside_cafe_disgusted__ZC2KYASW,1,DFD,dfd_11,train
vid_005872_id21_id2_0004,1,CelebDF,celeb_id59,train
vid_006878_id22_id26_0003,1,CelebDF,celeb_id59,train
vid_004235_id55_0008,0,CelebDF,celeb_id49,val
vid_005827_id56_id55_0001,1,CelebDF,celeb_id49,val
vid_008215_id46_id45_0000,1,CelebDF,celeb_id39,test
vid_004782_id4_id30_0009,1,CelebDF,celeb_id59,train
vid_001449_26_09__walk_down_hall_angry__XXGYLT82,1,DFD,dfd_11,train
vid_002327_11_18__walking_outside_cafe_disgusted__TRJUIS24,1,DFD,dfd_11,train
vid_000413_02_03__podium_speech_happy__QH3Y0IG0,1,DFD,dfd_11,train
vid_007054_id26_id34_0001,1,CelebDF,celeb_id59,train
vid_006703_id16_id3_0003,1,CelebDF,celeb_id59,train
vid_007751_id20_id30_0002,1,CelebDF,celeb_id59,train
vid_000586_02_07__talking_angry_couch__1VMZUH1W,1,DFD,dfd_11,train
vid_008217_id29_id34_0009,1,CelebDF,celeb_id59,train
vid_005516_id37_id6_0001,1,CelebDF,celeb_id59,train
vid_005536_id6_id3_0003,1,CelebDF,celeb_id59,train
vid_000556_02_07__hugging_happy__1JCLEEBQ,1,DFD,dfd_11,train
vid_001587_07_03__walking_outside_cafe_disgusted__F0YYEA5W,1,DFD,dfd_11,train
vid_004658_id6_id4_0008,1,CelebDF,celeb_id59,train
vid_001642_11_18__outside_talking_pan_laughing__KLKJ9FPE,1,DFD,dfd_11,train
vid_002514_15_02__talking_angry_couch__I8G2LWD1,1,DFD,dfd_11,train
vid_008034_id2_id16_0002,1,CelebDF,celeb_id59,train
vid_003656_00054,0,CelebDF,yt_00054,train
vid_000781_20_25__outside_talking_still_laughing__M786RTSM,1,DFD,dfd_11,train
vid_002771_04_26__talking_against_wall__WX836VLY,1,DFD,dfd_11,train
vid_007066_id2_id3_0002,1,CelebDF,celeb_id59,train
vid_004766_id23_id20_0007,1,CelebDF,celeb_id59,train
vid_006086_id54_id53_0004,1,CelebDF,celeb_id49,val
vid_007199_id43_id41_0000,1,CelebDF,celeb_id39,test
vid_009585_id2_id9_0006,1,CelebDF,celeb_id59,train
vid_002101_04_02__exit_phone_room__SUIZOXAJ,1,DFD,dfd_11,train
vid_005471_id25_id27_0008,1,CelebDF,celeb_id59,train
vid_002811_14_13__talking_against_wall__KMQ3AW6A,1,DFD,dfd_11,train
vid_006615_id3_id30_0001,1,CelebDF,celeb_id59,train
vid_000057_27_06__walking_outside_cafe_disgusted__SZWVBWY4,1,DFD,dfd_11,train
vid_006513_id56_id51_0009,1,CelebDF,celeb_id49,val
vid_007641_id17_id28_0007,1,CelebDF,celeb_id59,train
vid_002637_06_02__talking_against_wall__MKZTXQ2T,1,DFD,dfd_11,train
vid_001501_23_10__secret_conversation__CU6SNBFZ,1,DFD,dfd_10,val
vid_000608_07_03__podium_speech_happy__IFSURI9X,1,DFD,dfd_11,train
vid_009204_id25_id27_0003,1,CelebDF,celeb_id59,train
vid_009206_id57_id49_0000,1,CelebDF,celeb_id49,val
vid_005693_id33_id35_0003,1,CelebDF,celeb_id59,train
vid_002782_26_04__walking_down_street_outside_angry__WX836VLY,1,DFD,dfd_11,train
vid_002608_02_06__podium_speech_happy__N8OSN8P6,1,DFD,dfd_11,train
vid_009348_id27_id26_0000,1,CelebDF,celeb_id59,train
vid_002187_03_21__kitchen_still__V53E3RVB,1,DFD,dfd_11,train
vid_007100_id49_id51_0002,1,CelebDF,celeb_id49,val
vid_003831_id7_0003,0,CelebDF,celeb_id59,train
vid_006589_id42_id41_0001,1,CelebDF,celeb_id39,test
vid_008055_id57_id56_0000,1,CelebDF,celeb_id49,val
vid_002098_14_03__outside_talking_pan_laughing__H0VQHGS3,1,DFD,dfd_11,train
vid_009007_id43_id48_0004,1,CelebDF,celeb_id39,test
vid_006069_id26_id22_0003,1,CelebDF,celeb_id59,train
vid_001742_18_09__kitchen_pan__3VP8836C,1,DFD,dfd_11,train
vid_009284_id40_id45_0004,1,CelebDF,celeb_id39,test
vid_005080_id44_id46_0000,1,CelebDF,celeb_id39,test
vid_006090_id3_id1_0008,1,CelebDF,celeb_id59,train
vid_001133_06_18__walking_outside_cafe_disgusted__DEA1TCLN,1,DFD,dfd_11,train
vid_006217_id31_id34_0006,1,CelebDF,celeb_id59,train
vid_007677_id46_id48_0000,1,CelebDF,celeb_id39,test
vid_009430_id23_id9_0006,1,CelebDF,celeb_id59,train
vid_008956_id0_id4_0009,1,CelebDF,celeb_id59,train
vid_009573_id29_id35_0009,1,CelebDF,celeb_id59,train
vid_007097_id31_id38_0007,1,CelebDF,celeb_id59,train
vid_006460_id0_id28_0001,1,CelebDF,celeb_id59,train
vid_004776_id30_id31_0005,1,CelebDF,celeb_id59,train
vid_001218_06_26__talking_against_wall__L5BVR5L9,1,DFD,dfd_11,train
vid_005923_id28_id33_0007,1,CelebDF,celeb_id59,train
vid_005564_id17_id37_0005,1,CelebDF,celeb_id59,train
vid_004958_id53_id52_0001,1,CelebDF,celeb_id49,val
vid_000568_14_07__secret_conversation__P9QFO50U,1,DFD,dfd_11,train
vid_007104_id3_id20_0003,1,CelebDF,celeb_id59,train
vid_009428_id20_id2_0009,1,CelebDF,celeb_id59,train
vid_002716_19_24__podium_speech_happy__QD5K7BP2,1,DFD,dfd_10,val
vid_000372_11_26__outside_talking_pan_laughing__ALJ0OHNM,1,DFD,dfd_11,train
vid_004269_id4_0001,0,CelebDF,celeb_id59,train
vid_005844_id20_id35_0004,1,CelebDF,celeb_id59,train
vid_009660_id30_id37_0006,1,CelebDF,celeb_id59,train
vid_008518_id28_id29_0000,1,CelebDF,celeb_id59,train
vid_006163_id47_id40_0004,1,CelebDF,celeb_id39,test
vid_000521_25_18__walking_outside_cafe_disgusted__SEGFKFJG,1,DFD,dfd_11,train
vid_007257_id22_id28_0004,1,CelebDF,celeb_id59,train
vid_002628_12_25__walking_outside_cafe_disgusted__MA71PDNV,1,DFD,dfd_11,train
vid_004824_id58_id51_0001,1,CelebDF,celeb_id49,val
vid_002438_01_09__walk_down_hall_angry__P70H1JB0,1,DFD,dfd_11,train
vid_009784_id3_id2_0005,1,CelebDF,celeb_id59,train
vid_006078_id50_id51_0007,1,CelebDF,celeb_id49,val
vid_004504_id26_id37_0002,1,CelebDF,celeb_id59,train
vid_005577_id3_id28_0008,1,CelebDF,celeb_id59,train
vid_005285_id43_id48_0001,1,CelebDF,celeb_id39,test
vid_004974_id34_id37_0002,1,CelebDF,celeb_id59,train
vid_002537_21_15__talking_against_wall__87WSBJP3,1,DFD,dfd_11,train
vid_007892_id10_id12_0007,1,CelebDF,celeb_id59,train
vid_008871_id6_id31_0005,1,CelebDF,celeb_id59,train
vid_001534_15_13__outside_talking_still_laughing__X0EIIJF7,1,DFD,dfd_11,train
vid_003742_id13_0012,0,CelebDF,celeb_id59,train
vid_008824_id53_id49_0006,1,CelebDF,celeb_id49,val
vid_009807_id53_id58_0009,1,CelebDF,celeb_id49,val
vid_002907_14_15__talking_against_wall__RNHLLKSQ,1,DFD,dfd_11,train
vid_008409_id56_id50_0005,1,CelebDF,celeb_id49,val
vid_003132_02__walking_outside_cafe_disgusted,0,DFD,dfd_11,train
vid_009369_id0_id2_0004,1,CelebDF,celeb_id59,train
vid_005184_id16_id23_0010,1,CelebDF,celeb_id59,train
vid_009714_id19_id28_0001,1,CelebDF,celeb_id59,train
vid_008705_id1_id20_0004,1,CelebDF,celeb_id59,train
vid_005486_id45_id41_0001,1,CelebDF,celeb_id39,test
vid_007649_id19_id24_0004,1,CelebDF,celeb_id59,train
vid_002985_02_04__exit_phone_room__SUIZOXAJ,1,DFD,dfd_11,train
vid_004572_id29_id28_0009,1,CelebDF,celeb_id59,train
vid_008716_id55_id56_0008,1,CelebDF,celeb_id49,val
vid_009861_id33_id23_0005,1,CelebDF,celeb_id59,train
vid_007259_id9_id35_0005,1,CelebDF,celeb_id59,train
vid_002502_16_05__walking_outside_cafe_disgusted__94435UY3,1,DFD,dfd_05,test
vid_009652_id16_id37_0001,1,CelebDF,celeb_id59,train
vid_004318_id55_0000,0,CelebDF,celeb_id49,val
vid_006016_id34_id21_0009,1,CelebDF,celeb_id59,train
vid_001338_18_03__exit_phone_room__N72YE748,1,DFD,dfd_11,train
vid_006339_id52_id55_0000,1,CelebDF,celeb_id49,val
vid_008140_id47_id41_0002,1,CelebDF,celeb_id39,test
vid_001510_11_21__podium_speech_happy__T7DK03O1,1,DFD,dfd_11,train
vid_007960_id1_id0_0009,1,CelebDF,celeb_id59,train
vid_006214_id21_id28_0007,1,CelebDF,celeb_id59,train
vid_003079_06__walking_outside_cafe_disgusted,0,DFD,dfd_11,train
vid_009864_id52_id58_0004,1,CelebDF,celeb_id49,val
vid_003918_id52_0008,0,CelebDF,celeb_id49,val
vid_008048_id59_id5_0008,1,CelebDF,celeb_id59,train
vid_005291_id45_id44_0000,1,CelebDF,celeb_id39,test
vid_003862_id36_0004,0,CelebDF,celeb_id36,train
vid_008852_id55_id52_0000,1,CelebDF,celeb_id49,val
vid_001652_14_13__podium_speech_happy__KMQ3AW6A,1,DFD,dfd_11,train
vid_000723_27_06__walking_down_street_outside_angry__S3T7SK9O,1,DFD,dfd_11,train
vid_004196_id60_0007,0,CelebDF,celeb_id59,train
vid_004477_id30_id16_0005,1,CelebDF,celeb_id59,train
vid_009846_id2_id4_0006,1,CelebDF,celeb_id59,train
vid_004854_id29_id26_0000,1,CelebDF,celeb_id59,train
vid_006397_id29_id33_0006,1,CelebDF,celeb_id59,train
vid_002423_26_25__podium_speech_happy__8LPKLIRG,1,DFD,dfd_11,train
vid_002979_19_23__outside_talking_pan_laughing__H4SUVFTL,1,DFD,dfd_10,val
vid_008172_id22_id19_0005,1,CelebDF,celeb_id59,train
vid_001490_04_02__walk_down_hall_angry__8CH7R4LW,1,DFD,dfd_11,train
vid_008287_id3_id26_0009,1,CelebDF,celeb_id59,train
vid_005453_id30_id28_0005,1,CelebDF,celeb_id59,train
vid_004239_id25_0004,0,CelebDF,celeb_id59,train
